total_area,living_area,kitchen_area,cityCenters_nearest,bedrooms,floors_total,ceiling_height,airports_nearest,floor,balcony,price_class
33.0,13.0,8.0,9072,1,6,3.0,10819,1,0,0.0
45.7,32.3,7.1,15231,2,12,2.65,49525,8,1,0.0
40.5,17.8,9.5,14069,1,16,2.75,34201,2,0,1.0
94.5,53.9,12.9,14635,3,17,2.78,15839,9,0,1.0
64.0,22.5,16.0,6269,1,9,3.1,27567,3,0,1.0
96.0,49.0,11.0,11601,3,16,2.75,33292,5,0,1.0
51.3,26.13,11.36,8434,1,16,3.1,37407,3,0,1.0
119.0,75.0,19.0,4800,3,9,3.1,26055,7,0,1.0
67.0,44.000004,8.0,12688,3,9,2.5,10333,7,1,1.0
72.0,43.3,8.4,14536,3,5,2.6,25768,1,2,1.0
52.0,16.0,9.0,10927,2,17,2.55,13314,1,0,0.0
84.0,63.0,10.0,4782,3,5,2.9,20427,3,0,1.0
61.7,36.2,12.5,13445,2,16,2.8,10069,13,0,1.0
49.3,37.3,5.3,13217,4,5,2.5,12684,1,0,0.0
31.4,13.6,7.2,12949,1,16,2.55,13849,5,1,0.0
42.0,18.5,13.8,13749,1,15,2.8,33881,3,1,0.0
82.0,59.0,12.8,21163,3,18,2.65,41847,1,0,1.0
30.0,17.0,6.0,12549,1,5,2.5,11227,4,0,0.0
32.0,18.0,6.0,15577,1,4,2.5,36186,2,1,0.0
203.0,132.0,14.0,4670,7,6,3.66,24102,4,0,1.0
55.0,25.0,20.0,14640,1,20,3.0,34967,2,0,0.0
89.62,66.3,5.44,11750,4,5,2.52,15061,1,0,1.0
47.0,28.2,7.0,10894,2,9,2.56,33338,9,2,0.0
60.0,31.9,12.1,16788,2,25,2.7,21460,4,2,1.0
61.2,29.3,13.8,21614,2,18,2.7,42298,2,0,0.0
121.0,68.0,18.0,3110,3,7,3.26,21845,3,4,1.0
312.0,127.0,24.0,11736,5,2,3.0,38164,2,1,1.0
44.0,17.0,10.0,21871,1,16,2.55,18446,12,0,0.0
33.5,17.3,8.6,10163,1,18,2.7,16501,2,1,0.0
54.2,30.0,8.8,14769,2,25,2.76,37948,16,2,1.0
165.7,109.0,10.0,5617,3,9,2.9,26770,8,1,1.0
60.0,35.0,6.0,1475,3,5,2.75,22916,1,0,1.0
45.0,18.0,10.0,8479,1,10,2.75,39220,8,0,1.0
73.0,48.0,9.6,8691,3,5,3.0,31614,5,0,1.0
50.0,29.6,6.0,23231,2,5,2.5,21519,5,0,0.0
53.0,20.1,13.4,15486,1,20,2.75,51514,20,2,0.0
51.3,30.7,7.5,12334,2,16,2.65,31825,2,0,0.0
38.0,19.1,8.6,15234,1,12,2.7,16170,6,2,0.0
60.0,39.0,6.0,15648,3,9,2.5,49928,5,5,1.0
127.9,67.4,22.7,4728,3,6,3.28,24161,5,0,1.0
50.0,24.0,7.5,1514,2,4,2.65,21980,4,0,1.0
75.0,44.5,11.5,4837,3,19,3.0,18995,3,0,1.0
41.5,26.4,6.0,12117,2,5,2.5,10501,4,0,0.0
97.0,66.5,9.5,3270,4,5,3.0,20905,4,0,1.0
61.0,43.6,6.5,15008,3,9,2.5,50898,7,2,0.0
129.8,87.7,9.4,5650,5,6,3.1,18144,1,0,1.0
162.8,121.6,15.9,1899,7,4,3.0,20631,4,0,1.0
72.6,44.5,8.2,11606,3,12,2.65,28745,12,2,1.0
57.0,42.0,6.5,15723,3,9,2.5,49861,9,0,0.0
56.7,29.6,7.3,15812,2,9,2.5,47632,5,0,0.0
83.0,34.0,13.0,22312,2,10,2.7,20600,1,0,1.0
55.0,33.0,14.1,4758,2,6,3.12,31903,4,0,0.0
68.9,35.7,15.3,4908,3,6,2.9,26334,3,0,1.0
33.1,16.0,8.0,8444,1,6,3.05,12914,6,1,0.0
118.5,78.0,14.0,5733,5,6,3.2,27020,3,2,1.0
172.7,101.2,20.6,6045,5,7,3.0,32953,5,4,1.0
120.0,81.0,11.0,5489,5,6,3.0,24921,5,0,1.0
56.0,40.0,5.5,9925,3,5,2.6,36950,2,0,1.0
35.0,19.6,8.0,9649,1,4,2.9,21304,4,1,0.0
56.0,34.8,8.8,4636,1,5,2.88,25788,2,0,1.0
36.0,15.4,8.7,24329,1,23,2.7,22620,21,2,0.0
26.0,16.0,4.0,13277,1,9,2.54,11689,8,1,0.0
56.0,28.0,9.0,4327,1,5,3.0,24194,2,0,1.0
57.2,39.0,6.2,12017,3,10,2.6,35102,4,0,1.0
57.8,43.1,5.2,10761,3,5,2.54,10824,2,1,1.0
34.0,19.7,6.0,12041,1,9,2.5,40338,9,1,0.0
52.7,37.1,6.7,3816,2,5,3.0,19547,2,0,0.0
57.9,33.8,9.9,15318,2,5,3.0,20516,1,0,0.0
70.3,31.0,15.0,8376,2,17,2.8,12405,8,3,1.0
43.9,27.4,6.7,12730,2,9,2.55,19166,2,0,0.0
33.1,15.5,8.9,22710,1,27,2.7,20998,8,0,0.0
60.0,43.5,7.0,16983,3,9,2.5,17075,9,2,0.0
74.0,48.0,7.5,8133,3,5,3.2,16602,4,0,1.0
136.0,88.0,14.0,3410,5,5,3.3,22145,4,1,1.0
51.2,15.0,17.4,10186,1,7,3.0,39412,5,1,1.0
51.4,28.7,10.2,11901,2,16,2.7,14339,4,0,0.0
43.0,28.0,6.0,10588,2,5,2.64,11351,3,0,0.0
44.5,19.0,12.0,8913,1,24,2.75,39653,15,2,0.0
239.0,154.0,12.0,4726,5,5,3.55,21881,2,0,1.0
53.0,31.0,7.0,1429,2,5,3.5,21397,4,0,1.0
55.0,32.4,10.2,21401,2,12,2.6,19689,10,0,0.0
53.8,36.5,5.3,10617,2,2,2.85,38914,2,1,0.0
42.0,18.0,13.0,15456,1,16,2.8,46591,14,2,0.0
63.0,35.0,14.0,6105,2,5,2.85,16705,5,0,0.0
73.0,40.0,11.0,4675,2,5,3.25,24423,3,1,1.0
48.4,37.7,5.5,12818,4,5,2.5,12274,2,0,0.0
59.0,39.4,7.0,12065,3,9,2.57,26729,4,2,0.0
31.0,16.0,8.0,13802,1,9,2.5,44718,7,0,0.0
113.5,44.2,21.7,291,3,7,4.2,21739,6,1,1.0
31.0,17.0,6.0,16399,1,5,2.5,16491,5,1,0.0
96.0,70.9,9.2,2528,4,4,3.2,22986,4,0,1.0
75.1,52.5,8.0,2602,3,6,4.2,23060,3,0,1.0
83.4,45.6,12.5,19328,3,7,2.7,40274,7,1,0.0
41.5,27.1,5.7,7646,2,5,2.5,15618,1,0,0.0
141.0,107.0,20.0,4184,4,5,2.9,22465,3,0,1.0
64.0,30.5,12.5,12050,2,16,2.7,29189,14,0,1.0
49.6,30.5,7.1,15589,2,9,2.55,12997,1,0,0.0
40.0,25.0,6.6,4087,2,3,2.7,25235,3,0,0.0
58.0,32.0,9.0,11863,2,10,2.75,34510,8,0,1.0
47.7,18.95,13.6,8460,1,16,3.3,37434,5,0,1.0
187.3,112.4,16.2,21603,5,16,2.56,19891,1,0,1.0
90.5,48.0,8.0,3254,3,6,3.9,21988,5,0,1.0
52.0,30.0,7.5,10352,2,12,2.5,35294,4,0,1.0
54.0,36.0,6.0,10606,3,9,2.5,21309,5,0,0.0
75.6,35.6,18.4,16121,3,4,3.0,39808,1,0,1.0
93.0,60.0,10.0,6135,3,7,2.7,25568,6,0,1.0
91.4,49.0,12.0,14742,3,16,2.6,13314,4,0,1.0
51.0,33.0,8.0,12416,2,9,2.5,12504,1,0,0.0
57.6,39.2,6.2,15024,3,9,2.5,50193,9,5,0.0
37.0,18.4,8.6,14150,1,14,2.8,13103,12,0,0.0
47.3,27.5,8.4,13205,2,25,2.5,6989,18,2,1.0
145.0,71.4,15.6,11459,4,26,3.0,11827,17,0,1.0
45.0,27.0,7.0,12547,2,9,2.55,26938,5,0,0.0
86.0,58.0,8.0,11793,3,5,3.0,40090,1,0,1.0
44.9,20.0,9.5,14693,1,19,2.75,36553,11,2,0.0
32.6,17.9,6.3,15114,1,9,2.5,51249,2,0,0.0
61.0,41.0,6.0,18004,3,9,2.5,19002,6,0,0.0
29.6,15.8,7.0,15826,1,9,2.6,17489,5,0,0.0
37.0,18.5,10.5,12358,1,17,2.6,35944,11,0,0.0
54.5,46.0,8.0,16319,2,14,2.5,43816,11,0,1.0
73.2,48.3,6.4,15054,4,9,2.6,12462,5,1,1.0
42.0,14.5,17.0,9148,1,13,2.7,42781,13,0,0.0
48.8,30.8,6.6,17591,2,9,2.5,17683,2,1,0.0
61.0,44.0,6.0,14647,3,5,2.5,25060,2,0,0.0
60.6,24.0,16.5,2427,1,8,3.4,22885,3,0,1.0
77.0,59.0,11.0,4756,3,4,2.75,23121,4,0,1.0
95.8,49.0,13.4,3641,3,6,3.0,25093,6,1,1.0
70.0,47.0,7.0,5208,3,5,2.51,31738,3,0,1.0
70.1,37.7,14.9,17121,2,23,2.75,21793,8,0,0.0
59.0,37.7,7.0,15853,3,10,2.58,35551,9,1,0.0
61.4,43.8,6.2,15065,3,9,2.7,50101,3,1,1.0
108.4,68.7,10.7,5299,4,10,2.7,23609,7,0,1.0
43.0,20.0,15.0,11459,1,24,2.5,11827,4,0,1.0
70.0,30.0,21.0,15541,2,25,2.7,46530,22,2,1.0
88.7,47.1,16.9,17121,3,24,2.75,21793,9,0,0.0
46.0,18.0,13.0,9380,1,16,2.8,42148,13,2,0.0
33.0,18.4,5.0,11083,1,9,2.55,12454,5,0,0.0
65.5,33.7,10.3,13053,2,12,2.5,37532,3,0,1.0
40.0,20.2,8.0,15195,1,12,2.7,34151,11,0,0.0
54.9,34.4,7.6,13205,2,14,2.5,6989,5,0,1.0
70.6,48.0,8.0,11223,3,9,2.6,15895,6,0,1.0
80.0,35.01,19.35,4341,2,19,3.2,18748,8,1,1.0
39.6,20.0,9.0,15703,1,14,2.75,35402,14,2,0.0
43.1,17.1,8.4,11054,1,13,2.55,10973,2,0,0.0
160.8,100.4,29.9,18167,3,4,3.0,53674,3,2,1.0
74.0,45.0,9.0,7257,3,12,3.0,31118,7,0,1.0
29.0,15.0,7.0,14789,1,9,2.96,13029,4,0,0.0
62.4,38.4,12.0,13360,2,24,2.7,7145,3,0,1.0
33.7,17.7,7.8,11702,1,9,2.55,27725,8,0,0.0
42.0,28.1,5.2,12283,2,5,2.5,10840,1,0,0.0
41.5,21.5,15.0,12036,1,22,2.8,34620,1,0,0.0
49.4,22.0,15.8,9661,3,5,2.5,13115,2,0,0.0
43.0,20.8,10.7,6916,1,16,2.64,29544,9,0,1.0
29.0,15.0,7.0,11486,1,9,2.6,23916,1,0,0.0
31.4,17.5,6.0,9491,1,5,2.5,40232,3,0,0.0
43.0,21.5,14.0,3981,1,6,3.42,22490,3,0,0.0
115.0,68.0,20.0,11903,4,20,2.8,32367,19,1,1.0
113.0,56.5,12.0,8370,3,10,2.8,37412,10,2,1.0
145.0,36.0,72.0,7023,3,6,3.3,33931,2,0,1.0
45.71,26.79,6.31,15176,2,9,2.5,48950,7,0,0.0
64.2,39.8,8.5,5799,3,10,2.5,20784,2,1,0.0
45.5,28.0,7.0,10882,2,9,2.55,32642,4,1,0.0
33.7,17.7,6.5,18418,1,12,2.6,45695,8,2,0.0
129.0,75.0,11.0,4669,5,5,3.0,23037,2,0,1.0
95.0,61.5,8.0,4258,4,5,3.3,23476,3,0,1.0
52.0,36.0,7.0,17457,2,5,2.5,22887,3,2,0.0
30.0,15.0,7.2,12105,1,5,2.5,26949,2,0,0.0
42.0,19.0,11.0,12447,1,10,2.6,12534,7,0,0.0
37.4,13.7,9.8,8038,1,5,3.0,29191,1,0,0.0
58.7,32.0,10.5,13956,2,12,2.75,34492,6,1,0.0
49.9,18.9,10.6,8946,1,16,3.0,12114,14,0,1.0
111.0,60.0,25.0,6131,3,9,3.0,32685,6,0,1.0
152.3,82.0,11.0,2389,2,9,3.53,21912,7,0,1.0
55.8,29.3,11.4,3748,2,5,2.8,20041,5,0,1.0
66.6,37.0,10.0,8460,2,16,3.05,37434,7,2,1.0
114.2,60.3,13.2,5779,3,6,3.55,27076,2,0,1.0
69.0,42.8,8.3,12615,3,9,2.55,37093,1,2,1.0
42.1,26.9,6.0,10166,2,5,2.5,11780,3,1,0.0
44.3,27.42,6.93,13237,2,5,2.5,22622,5,0,0.0
52.0,29.0,8.0,10708,2,10,2.56,29493,6,0,0.0
33.0,16.0,10.0,17256,1,10,2.8,21928,6,2,0.0
69.0,43.6,10.8,14951,2,16,3.0,25740,10,0,1.0
74.2,53.3,8.0,9592,3,5,3.0,40900,2,0,1.0
30.0,16.0,7.0,11785,1,9,2.6,17987,2,0,0.0
32.6,17.9,6.3,10912,1,9,2.5,15668,8,0,0.0
63.4,36.3,12.5,16268,2,23,2.74,18695,22,0,1.0
72.6,43.2,11.4,1645,2,5,2.9,22794,4,0,1.0
30.4,17.1,10.3,12824,1,16,2.5,12738,5,0,0.0
75.0,45.0,10.0,15971,3,12,2.65,47877,4,2,1.0
36.0,16.0,10.0,17734,1,19,2.75,18881,12,1,0.0
76.0,45.8,9.7,15693,3,9,2.5,13102,7,0,1.0
31.0,17.2,6.0,14554,1,7,2.6,42049,4,0,0.0
46.0,30.0,8.0,15946,2,9,2.5,16944,1,0,0.0
31.9,16.9,7.1,10565,1,12,2.53,33010,3,2,0.0
34.5,17.6,7.7,14320,1,10,2.54,34018,2,0,0.0
45.0,27.0,6.4,16518,2,9,2.5,47576,7,0,0.0
86.6,48.6,11.8,5299,3,11,2.7,23609,7,0,1.0
57.2,39.1,6.2,13123,3,10,2.57,36209,8,0,0.0
38.32,15.31,8.96,16478,1,24,2.64,17682,24,2,0.0
47.0,18.0,18.0,5954,1,8,2.8,27106,2,0,1.0
45.3,18.2,12.4,14657,1,24,2.7,37781,15,0,0.0
80.3,50.0,9.5,10130,3,5,3.0,35182,5,1,1.0
63.0,41.0,7.0,14525,3,12,2.55,49631,4,0,1.0
62.4,34.0,11.2,11879,2,22,2.78,34463,1,0,0.0
50.0,35.0,7.5,18875,3,5,2.5,45304,4,0,0.0
39.0,16.0,12.0,15776,1,14,2.75,50737,11,2,0.0
45.8,28.4,7.0,13827,2,9,2.57,36913,5,1,0.0
51.0,22.0,11.0,11242,1,25,2.5,35265,6,0,1.0
60.0,32.0,8.4,10584,2,10,2.55,43803,7,5,1.0
57.5,33.2,9.3,11389,2,24,2.6,36190,16,2,1.0
30.8,18.0,6.0,16603,1,9,2.5,45341,7,0,0.0
65.8,38.3,9.1,3985,2,5,3.0,22720,5,0,1.0
92.0,56.0,18.0,14348,4,10,2.5,34046,10,1,1.0
80.0,36.0,11.0,14640,2,23,2.75,34967,20,2,1.0
100.2,61.3,12.7,4971,3,4,3.2,24403,4,0,1.0
52.0,19.3,16.2,10003,1,9,2.6,41832,7,1,0.0
58.0,41.0,7.0,13261,3,9,2.6,28632,2,5,0.0
60.0,37.3,7.0,12622,3,9,2.57,34589,4,1,0.0
110.0,84.5,7.7,2356,4,5,2.72,19775,5,0,1.0
55.0,39.0,6.1,12017,3,9,2.7,35102,1,0,0.0
31.5,18.3,5.6,8499,1,5,2.5,39240,1,0,0.0
55.0,34.0,8.23,4580,2,5,2.9,32032,5,0,1.0
177.8,116.2,19.1,1211,5,6,3.2,21583,5,0,1.0
33.0,17.4,6.2,18720,1,12,2.5,45996,12,2,0.0
35.5,17.3,8.2,13354,1,26,2.55,15238,17,1,0.0
58.2,32.9,9.3,17499,2,10,2.5,18496,6,2,1.0
81.2,49.1,11.0,16228,3,10,2.8,35926,7,2,1.0
66.5,34.2,15.2,8370,2,13,2.7,37412,4,2,1.0
125.0,95.0,8.0,658,4,6,3.5,20851,3,0,1.0
44.9,27.5,5.0,16084,2,5,2.5,46564,5,0,0.0
43.5,28.7,6.6,11577,2,12,2.5,24007,8,0,0.0
60.6,32.2,10.0,15541,2,25,2.7,46530,4,2,1.0
29.6,15.7,6.6,11860,1,12,2.5,40157,3,0,0.0
34.0,18.0,10.0,14495,1,24,2.75,33331,7,0,0.0
60.0,42.5,6.3,16715,3,9,2.5,14864,2,1,0.0
28.9,15.8,5.5,23172,1,5,2.5,21460,3,1,0.0
38.0,18.0,8.0,14479,1,9,2.5,15683,3,0,0.0
43.0,28.0,6.0,12045,2,5,2.55,11212,2,0,0.0
80.9,49.7,11.0,25925,3,5,2.65,47362,4,4,1.0
21.9,11.4,5.3,12613,1,8,2.5,11642,1,0,0.0
83.0,44.5,10.4,4204,3,4,3.15,23712,4,0,1.0
40.2,19.2,10.3,12142,1,25,2.8,35218,15,0,0.0
109.0,47.6,21.7,12242,3,12,2.6,36720,4,0,1.0
41.2,27.3,7.5,3062,2,6,2.8,24733,1,0,0.0
53.0,20.1,13.3,12544,1,23,3.0,40841,17,0,1.0
103.0,58.0,14.0,4647,3,4,2.7,24395,4,0,1.0
61.8,43.1,6.3,18398,3,9,2.5,44827,4,2,0.0
95.6,63.3,15.0,21431,4,12,2.65,19719,3,2,1.0
110.0,66.0,13.0,2102,2,5,3.2,23192,4,0,1.0
33.5,15.0,7.1,15458,1,17,2.65,35452,13,0,0.0
39.0,20.0,7.8,12407,1,12,2.67,36774,3,0,0.0
52.0,31.6,7.0,6660,2,9,2.65,29288,9,1,0.0
44.5,27.1,6.9,10849,2,5,2.51,35675,5,0,0.0
71.6,48.2,7.6,16285,3,9,2.5,50957,9,1,1.0
47.0,30.0,5.8,15827,2,9,2.5,17486,3,2,0.0
51.0,29.3,8.0,13975,2,10,2.6,33673,9,2,1.0
136.5,96.0,10.0,4401,5,5,3.45,23833,3,1,1.0
53.0,32.0,8.3,12995,2,9,2.5,16949,3,0,1.0
57.0,36.0,5.5,10137,3,5,2.5,10478,2,1,0.0
43.0,20.0,13.0,7426,1,16,2.75,30054,11,2,1.0
45.0,19.4,11.5,12373,1,17,2.9,39197,17,2,1.0
59.0,45.0,7.0,15696,3,5,2.5,20890,4,2,0.0
39.0,20.0,8.3,14648,1,12,2.65,33549,5,0,0.0
156.4,101.82,16.38,3953,4,13,2.75,30775,13,0,1.0
46.0,28.0,7.0,12451,2,9,2.56,32858,7,0,0.0
64.0,41.0,7.0,12739,3,16,2.55,13943,10,2,0.0
42.0,21.0,7.4,13833,1,14,2.55,28114,10,2,0.0
52.0,29.7,8.1,12582,2,12,2.65,35667,4,0,0.0
51.0,30.4,9.0,14320,2,10,2.54,34018,6,1,1.0
100.0,53.0,23.0,10364,3,17,3.0,39140,14,2,1.0
49.6,30.1,7.2,12138,2,12,2.66,27880,12,4,0.0
42.0,30.0,5.5,17126,3,5,2.55,17218,3,0,0.0
97.0,54.0,18.0,3042,3,5,3.0,24713,4,0,1.0
44.0,29.7,7.1,14589,2,5,2.53,42086,4,0,0.0
55.0,36.0,9.0,9716,2,7,3.0,38597,6,0,1.0
74.8,45.0,17.0,16217,3,9,2.5,43713,4,0,1.0
45.0,18.0,12.0,4599,1,9,2.75,32551,3,1,1.0
104.0,60.0,16.0,13277,3,22,2.7,11596,7,1,1.0
49.9,27.0,9.8,13960,2,9,2.5,13895,5,1,0.0
50.0,30.2,7.0,16005,2,9,2.6,13413,8,1,0.0
37.0,16.0,11.6,13255,1,23,2.7,9655,5,2,0.0
49.9,30.4,9.3,11357,2,9,2.5,28275,5,0,0.0
67.2,41.7,8.2,12995,3,6,2.65,37473,3,2,1.0
58.1,38.2,5.5,17505,3,5,2.6,18503,4,1,0.0
77.4,40.1,15.4,8460,2,16,3.0,37434,3,5,1.0
45.8,28.9,6.3,14936,2,5,2.5,42433,5,0,0.0
89.0,61.0,13.0,3369,4,6,3.25,26009,3,0,1.0
87.6,51.2,9.2,4230,4,6,3.0,19475,2,0,1.0
76.6,60.0,15.0,10841,2,17,4.0,34939,11,0,1.0
75.0,30.0,24.8,12998,2,24,2.7,12747,20,2,1.0
52.3,28.3,7.0,15502,2,9,2.5,50136,1,2,1.0
93.0,56.8,10.4,14636,3,15,3.05,18518,3,0,1.0
88.8,48.0,12.0,3536,3,5,3.3,22271,4,0,1.0
33.6,17.5,7.2,14886,1,12,2.6,50823,10,0,0.0
63.0,41.2,7.2,13606,3,16,2.7,14809,1,0,0.0
139.0,98.0,14.0,4967,4,4,3.2,26120,2,0,1.0
41.0,20.0,11.4,15131,1,10,2.55,36652,8,1,0.0
50.4,31.6,9.0,12123,2,12,2.65,10004,4,0,0.0
83.4,47.0,12.0,11791,3,13,2.5,18172,8,1,1.0
44.0,12.0,21.2,5693,1,14,2.8,31842,4,0,1.0
80.8,52.3,16.0,3832,3,5,3.3,22567,4,0,1.0
61.0,39.0,8.0,11218,3,9,2.64,33521,8,0,0.0
76.0,47.0,15.0,12334,3,16,2.65,31825,2,0,1.0
43.0,17.6,10.5,11747,1,14,2.75,33849,3,2,0.0
30.3,14.2,8.5,4341,1,19,3.15,18748,5,1,1.0
56.0,36.0,8.0,9393,2,5,3.0,36656,3,0,1.0
150.0,72.0,25.0,14795,4,5,3.0,15036,4,1,1.0
53.0,32.0,9.0,21762,2,9,2.57,20050,7,0,0.0
77.0,54.6,8.9,4392,3,5,3.0,24825,2,0,1.0
38.0,18.0,10.0,6768,1,9,2.65,29396,6,0,0.0
61.0,35.0,8.5,13229,2,10,2.6,14433,5,2,1.0
71.0,43.0,13.0,11689,3,10,2.7,24119,2,2,1.0
31.0,18.0,6.0,8229,1,5,2.55,15348,4,1,0.0
64.0,34.0,10.5,17459,2,23,2.75,22131,20,2,0.0
100.0,45.5,16.0,2184,4,6,3.0,20454,3,0,1.0
66.7,41.6,10.1,3304,2,4,3.0,19685,2,0,1.0
60.0,32.0,12.5,4341,2,7,3.15,18748,3,0,1.0
61.7,43.4,6.3,16723,3,9,2.5,47433,7,0,0.0
32.2,17.8,6.2,16919,1,9,2.5,51535,1,0,0.0
67.7,38.0,8.5,3720,2,5,2.8,21092,5,0,1.0
37.6,16.0,10.0,17634,1,24,2.75,22306,18,2,0.0
201.0,130.0,17.0,5647,7,5,3.2,24383,2,0,1.0
52.0,32.6,10.0,12627,2,16,2.7,35712,12,0,1.0
50.6,40.0,8.0,1825,2,5,3.1,21580,5,0,1.0
39.1,19.2,9.9,15134,1,18,2.7,16600,9,2,0.0
150.0,58.0,75.0,7616,4,6,3.7,16085,5,1,1.0
48.0,26.0,8.3,17646,2,23,2.8,22318,18,1,0.0
59.2,39.0,7.6,13041,3,12,2.5,12497,9,0,1.0
22.7,12.5,5.0,11736,1,9,2.5,11983,7,1,0.0
47.8,31.0,8.1,16077,2,12,2.57,17075,8,1,0.0
38.8,16.3,10.3,21401,1,12,2.65,19689,4,0,0.0
33.4,20.4,5.6,13558,1,9,2.5,41055,5,0,0.0
98.0,57.3,15.9,4194,4,6,3.5,31215,2,0,1.0
83.4,44.8,15.3,10647,2,16,2.7,36897,7,1,1.0
80.0,47.0,15.0,22271,3,16,2.65,20558,11,0,1.0
69.0,42.2,7.7,15812,3,9,2.5,47632,2,0,0.0
65.0,46.6,6.3,10726,3,9,2.65,36369,1,2,1.0
70.9,48.1,8.8,5021,3,5,2.9,26319,1,0,1.0
46.1,32.0,7.0,9550,2,5,2.6,32472,1,0,0.0
34.0,19.0,7.2,16528,1,9,2.5,48690,4,2,0.0
30.0,17.0,6.0,9858,1,9,2.65,36587,8,1,0.0
37.0,18.0,7.0,13086,1,16,2.55,33905,2,1,0.0
33.9,15.9,9.8,11969,1,17,2.55,13172,7,1,0.0
57.0,36.2,5.8,8488,2,6,3.2,11247,6,1,1.0
46.22,31.6,6.8,13597,2,5,2.57,21651,2,0,0.0
180.0,86.0,24.0,4264,3,9,2.9,25689,8,4,1.0
60.0,31.0,13.0,13509,2,23,3.1,7294,10,1,1.0
52.2,27.3,8.0,12553,2,9,2.5,39650,6,0,0.0
62.3,39.9,9.8,14247,3,9,2.55,28529,4,0,1.0
49.0,29.0,7.2,12504,2,9,2.55,31912,6,2,0.0
105.2,64.0,13.0,12398,3,25,2.8,40584,5,0,1.0
95.0,48.0,14.0,9189,2,7,3.0,36998,4,0,1.0
82.4,44.0,10.0,13302,3,17,2.56,36388,16,0,1.0
44.0,27.0,6.33,15686,2,9,2.5,15782,7,2,0.0
70.2,40.6,10.4,14781,2,10,2.7,33682,2,0,1.0
64.3,36.8,12.8,13073,2,24,2.8,11627,4,2,1.0
46.2,28.5,7.1,16073,2,9,2.4,16165,4,0,0.0
53.4,33.8,7.9,9592,2,5,3.0,40900,5,0,1.0
135.5,81.66,13.77,8434,3,16,3.1,37407,10,0,1.0
54.3,29.0,7.0,15103,2,9,2.5,49278,2,0,1.0
42.8,21.4,12.0,12318,1,25,2.5,17467,2,0,1.0
44.5,30.5,5.5,12446,2,5,2.5,14664,2,1,0.0
31.0,15.4,11.5,14883,1,26,2.53,49058,26,1,0.0
79.8,49.1,10.9,12447,3,10,2.6,12534,1,0,1.0
31.9,15.0,8.0,10993,1,9,2.5,42171,6,0,0.0
78.0,58.0,6.0,1500,4,5,2.8,23647,5,0,1.0
87.0,59.4,11.2,5889,3,5,3.08,21439,4,0,1.0
63.0,40.0,10.0,10326,3,9,2.6,18794,8,0,1.0
60.6,35.4,10.7,12458,2,16,2.78,10841,3,0,1.0
64.0,37.5,10.2,15711,3,15,2.55,16708,12,0,1.0
259.6,148.6,15.4,11111,5,17,2.81,39408,16,0,1.0
42.0,25.6,8.8,13339,2,9,2.6,14798,6,1,0.0
274.65,159.5,21.1,7463,6,8,3.0,27124,7,1,1.0
46.5,29.8,6.2,17158,2,9,2.5,51489,6,0,0.0
67.0,46.0,7.0,6693,3,2,3.0,23002,1,0,1.0
42.0,20.2,12.4,17385,1,16,2.78,44881,16,2,0.0
45.3,30.1,6.4,7489,2,5,2.5,28550,3,0,0.0
45.0,28.0,10.0,8501,2,5,2.5,27793,2,0,0.0
81.0,47.0,16.0,4836,3,11,3.0,31744,4,2,1.0
34.0,16.0,8.5,16788,1,23,2.8,21460,21,2,0.0
33.0,17.0,8.5,15758,1,9,2.5,16755,1,0,0.0
45.3,28.0,7.0,18085,2,5,2.6,45361,5,0,0.0
70.0,41.0,9.0,13175,3,9,2.55,38278,5,2,1.0
69.8,35.5,16.8,16952,2,7,2.8,17950,7,1,1.0
83.8,30.0,25.0,4523,3,5,3.2,25729,4,0,1.0
49.1,17.82,12.11,8460,1,16,3.1,37434,3,0,1.0
33.2,17.6,8.4,12453,1,9,2.5,31380,3,0,0.0
38.5,20.0,8.5,7257,1,15,2.5,31118,13,1,0.0
47.5,22.4,15.0,5377,1,11,2.7,31061,3,0,1.0
45.1,28.7,5.4,12783,2,5,2.5,15001,2,1,0.0
141.3,79.74,20.24,7945,3,9,2.75,17294,6,0,1.0
72.83,34.760002,13.38,10430,2,20,2.75,39204,9,2,1.0
70.2,44.7,8.0,11660,3,12,2.65,32586,9,0,1.0
32.0,17.5,6.5,9906,1,15,2.58,36102,2,0,0.0
178.0,123.6,22.1,5749,6,5,3.7,27046,5,1,1.0
97.0,57.35,9.0,9997,4,2,3.1,22530,2,0,1.0
107.0,60.0,25.0,4291,3,6,4.2,22148,3,0,1.0
250.0,119.0,21.0,11144,5,17,2.5,39441,16,0,1.0
39.9,20.8,7.5,14124,1,14,2.75,44545,8,0,0.0
54.0,32.1,11.0,12868,2,16,2.65,37970,1,0,0.0
30.0,17.0,5.5,14007,1,5,2.5,13183,1,0,0.0
62.0,44.1,6.3,7480,3,9,2.6,30108,6,2,0.0
44.6,20.0,8.0,10335,1,16,2.86,12642,13,2,0.0
60.1,43.1,6.2,16240,3,9,2.5,47930,2,0,0.0
42.0,16.0,12.0,15927,1,17,2.8,17131,13,0,0.0
75.1,44.6,11.6,3411,2,5,3.2,19314,5,0,1.0
73.0,38.3,11.9,14969,2,15,2.65,12378,14,2,1.0
79.6,47.5,14.8,13123,3,12,2.67,38226,9,2,1.0
85.5,45.3,15.1,5299,3,10,2.7,23609,4,0,1.0
